タスク名,開始時刻,終了時刻,左クリック,右クリック,打鍵回数
登録外,2013年02月06日09時12分28秒,2013年02月06日09時12分31秒,2,0,0
ファイル操作,2013年02月06日09時12分31秒,2013年02月06日09時12分35秒,0,0,0
メール,2013年02月06日09時12分35秒,2013年02月06日09時12分42秒,1,0,0
ブラウザ,2013年02月06日09時12分45秒,2013年02月06日09時12分48秒,0,0,0
ブラウザ,2013年02月06日09時12分48秒,2013年02月06日09時13分05秒,2,0,0
ブラウザ,2013年02月06日09時13分05秒,2013年02月06日09時13分14秒,1,0,0
ブラウザ,2013年02月06日09時13分14秒,2013年02月06日09時13分15秒,0,0,0
ブラウザ,2013年02月06日09時13分15秒,2013年02月06日09時13分35秒,1,0,28
ブラウザ,2013年02月06日09時13分35秒,2013年02月06日09時13分39秒,0,0,0
ブラウザ,2013年02月06日09時13分39秒,2013年02月06日09時13分53秒,2,0,0
ブラウザ,2013年02月06日09時13分53秒,2013年02月06日09時14分04秒,1,0,0
ファイル操作,2013年02月06日09時14分04秒,2013年02月06日09時14分09秒,1,0,0
ブラウザ,2013年02月06日09時14分09秒,2013年02月06日09時14分13秒,1,0,0
ブラウザ,2013年02月06日09時14分13秒,2013年02月06日09時14分20秒,1,0,0
ブラウザ,2013年02月06日09時14分20秒,2013年02月06日09時14分23秒,1,0,0
ブラウザ,2013年02月06日09時14分23秒,2013年02月06日09時15分00秒,8,0,42
ブラウザ,2013年02月06日09時15分00秒,2013年02月06日09時16分13秒,13,0,117
ブラウザ,2013年02月06日09時16分13秒,2013年02月06日09時16分31秒,2,0,0
ブラウザ,2013年02月06日09時16分31秒,2013年02月06日09時16分40秒,1,0,0
ブラウザ,2013年02月06日09時16分40秒,2013年02月06日09時16分43秒,1,0,0
ブラウザ,2013年02月06日09時16分43秒,2013年02月06日09時17分15秒,2,0,0
ファイル操作,2013年02月06日09時17分15秒,2013年02月06日09時17分18秒,1,0,0
ブラウザ,2013年02月06日09時17分18秒,2013年02月06日09時17分41秒,1,0,0
ブラウザ,2013年02月06日09時17分41秒,2013年02月06日09時18分07秒,12,0,41
ブラウザ,2013年02月06日09時18分07秒,2013年02月06日09時18分12秒,1,0,0
ブラウザ,2013年02月06日09時18分12秒,2013年02月06日09時18分21秒,9,0,0
ブラウザ,2013年02月06日09時18分21秒,2013年02月06日09時20分00秒,5,0,0
ブラウザ,2013年02月06日09時20分00秒,2013年02月06日09時21分09秒,1,0,0
メール,2013年02月06日09時21分09秒,2013年02月06日09時21分11秒,1,0,0
メール,2013年02月06日09時21分11秒,2013年02月06日09時21分15秒,3,0,0
